NUMBER,CVNAME,CVAPETTAG,TYPE,MVDVNAME,MVDVAPETTAG,MVDVNUMBER,GAIN-VALUE,GAIN-TAG
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,Fresh_Feed,PID-J130-1.PV,1.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.1.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,1_Vibrating_Feeder1_OP,PID-J141-LIC-G1118.OP,2.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.2.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,1_Vibrating_Feeder2_OP,PID-J141-LIC-G1128.OP,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.3.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,2_Vibrating_Feeder1_OP,PID-J142-LIC-G1118.OP,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.4.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,2_Vibrating_Feeder2_OP,PID-J142-LIC-G1128.OP,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.5.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,3_Vibrating_Feeder1_OP,PID-J143-LIC-G1118.OP,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.6.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,3_Vibrating_Feeder2_OP,PID-J143-LIC-G1128.OP,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.7.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,4_Vibrating_Feeder1_OP,PID-J144-LIC-G1118.OP,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.8.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,4_Vibrating_Feeder2_OP,PID-J144-LIC-G2118.OP,5.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.9.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,1_Tert_Crusher_Cavity_Level,PID-J141-BF-PID.PV,6.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.10.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,1_Tert_Crusher_CSS,YC-J141-CC-01-CSS.PV,6.2,0.717063546,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.11.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,2_Tert_Crusher_Cavity_Level,PID-J142-BF-PID.PV,7.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.12.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,2_Tert_Crusher_CSS,YC-J142-CC-01-CCS.PV,7.2,0.717063546,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.13.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,3_Tert_Crusher_Cavity_Level,PID-J143-BF-PID.PV,8.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.14.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,3_Tert_Crusher_CSS,YC-J143-CC-01-CCS.PV,8.2,0.717063546,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.15.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,4_Tert_Crusher_Cavity_Level,PID-J144-BF-PID.PV,9.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.16.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,4_Tert_Crusher_CSS,YC-J144-CC-01-CCS.PV,9.2,0.717063546,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.17.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,MV,DMV.SP,,10.1,1,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.18.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,Conv_G2700_Weightometer,CNVYR-J154-G2700.RECYCLE-WEIGHTOMETER.MPC-READING,1.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.19.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,Conv_G3000_Weightometer,CNVYR-J154-G3000.TOTAL-PRODUCT-WEIGHTOMETER.MPC-READING,1.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.20.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,1_Conv_Feed1_OP,CNVYR-J141-G3000.HZ-SPEED.RAW,2.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.21.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,1_Conv_Feed2_OP,CNVYR-J141-G3100.HZ-SPEED.RAW,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.22.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,2_Conv_Feed1_OP,CNVYR-J142-G3200.HZ-SPEED.RAW,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.23.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,2_Conv_Feed2_OP,CNVYR-J142-G3300.HZ-SPEED.RAW,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.24.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,3_Conv_Feed1_OP,CNVYR-J143-G3400.HZ-SPEED.RAW,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.25.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,3_Conv_Feed2_OP,CNVYR-J143-G3500.HZ-SPEED.RAW,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.26.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,4_Conv_Feed1_OP,CNVYR-J144-G3600.HZ-SPEED.RAW,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.27.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,4_Conv_Feed2_OP,CNVYR-J144-G3700.HZ-SPEED.RAW,5.2,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.28.GAIN-VAL
10.3,Recirculating_Load_Perc,CNVYR-J154-G2700.RECIRC-PERC.READING,DV,Oversize_Feed,CNVYR-J153-G2200.WEIGHTOMETER.READING,10.1,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_RECIRCULATING_LOAD_PERC.29.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,Fresh_Feed,PID-J130-1.PV,1.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.1.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,1_Vibrating_Feeder1_OP,PID-J141-LIC-G1118.OP,2.1,0.011835819,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.2.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,1_Vibrating_Feeder2_OP,PID-J141-LIC-G1128.OP,2.2,0.01183582,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.3.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,2_Vibrating_Feeder1_OP,PID-J142-LIC-G1118.OP,3.1,0.011835819,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.4.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,2_Vibrating_Feeder2_OP,PID-J142-LIC-G1128.OP,3.2,0.011835819,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.5.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,3_Vibrating_Feeder1_OP,PID-J143-LIC-G1118.OP,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.6.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,3_Vibrating_Feeder2_OP,PID-J143-LIC-G1128.OP,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.7.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,4_Vibrating_Feeder1_OP,PID-J144-LIC-G1118.OP,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.8.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,4_Vibrating_Feeder2_OP,PID-J144-LIC-G2118.OP,5.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.9.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,1_Tert_Crusher_Cavity_Level,PID-J141-BF-PID.PV,6.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.10.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,1_Tert_Crusher_CSS,YC-J141-CC-01-CSS.PV,6.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.11.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,2_Tert_Crusher_Cavity_Level,PID-J142-BF-PID.PV,7.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.12.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,2_Tert_Crusher_CSS,YC-J142-CC-01-CCS.PV,7.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.13.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,3_Tert_Crusher_Cavity_Level,PID-J143-BF-PID.PV,8.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.14.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,3_Tert_Crusher_CSS,YC-J143-CC-01-CCS.PV,8.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.15.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,4_Tert_Crusher_Cavity_Level,PID-J144-BF-PID.PV,9.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.16.GAIN-VAL
10.4,Conv_G2868_Ampc,CNVYR-J154-G2800.CURRENT.READING,MV,4_Tert_Crusher_CSS,YC-J144-CC-01-CCS.PV,9.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2868_AMPC.17.GAIN-VAL
